sigla,nombre,creditos,busqueda
RII102E,Inglés Elemental e Intermedio,0,ingles elemental e intermedio
RII2000,English II (Alte 2 y 3),5,english 2 (alte 2 y 3)
RII2001,Pre-Intermediate English 2,5,pre-intermediate english 2
RII2002,English II - III (Alte 2 - 3),10,english 2 - 3 (alte 2 - 3)
RII200I,Inglés Intermedio,0,ingles intermedio
RII202I,Inglés Intermedio y Avanzado,0,ingles intermedio y avanzado
RII2200,Exit English Alte 1,5,exit english alte 1
RII3000,English III (Alte 2 y 3),5,english 3 (alte 2 y 3)
RII3001,Intermediate English 1,5,intermediate english 1
RII3002,English III - IV (Alte 2 - 3),10,english 3 - 4 (alte 2 - 3)
RII300A,Inglés Avanzado,0,ingles avanzado
RII302A,Inglés Avanzado Plus,0,ingles avanzado plus
RII400,Inglés Remedial Alte 2,0,ingles remedial alte 2
RII4000,English IV (Alte 2 y 3),5,english 4 (alte 2 y 3)
RII4001,Intermediate English 2,5,intermediate english 2
RII4008,Exit English (Alte2),5,exit english (alte2)
RII4010,Leading the Way,5,leading the way
RII5000,English V (Alte 3),5,english 5 (alte 3)
RII5001,Upper-Intermediate English I,5,upper-intermediate english 1
RII6000,English VI (Alte 3),5,english 6 (alte 3)
RII6001,Upper-Intermediate English 2,5,upper-intermediate english 2
RII7000,Exit English (Alte3),5,exit english (alte3)
RII8001,English for Academic Purposes,5,english for academic purposes
RII8002,Persuasive Communication,5,persuasive communication
RII8003,Exam Preparation for School Application,5,exam preparation for school application
RIV001V,Inglés I,5,ingles 1
RIV002V,Inglés II,5,ingles 2
RIV003V,Inglés III,5,ingles 3
RIV004V,Inglés IV,5,ingles 4
SAE001C,Curso de Cultura Chilena,8,curso de cultura chilena
SAE002C,Seminario de Cultura Chilena (SAE002C),10,seminario de cultura chilena (sae002c)
SAE002M,Curso Mujer y Sociedad en Chile Siglos XIX y XX,8,curso mujer y sociedad en chile siglos xix y xx
SAE003M,Mujer y Sociedad en Chile Siglos XIX y XX,10,mujer y sociedad en chile siglos xix y xx
SAE004L,Curso Literatura Chilena,10,curso literatura chilena
SAE010P,Political and Economic Fundations for a Free Society,8,political and economic fundations for a free society
SCU1001,Español Intensivo (SCU1001),10,espanol intensivo (scu1001)
SDN100,Seguridad y Defensa Nacional,8,seguridad y defensa nacional
SDN110,Seguridad y Defensa Nacional (SDN110),4,seguridad y defensa nacional (sdn110)
SIT0010,Sem de Integración Regional,8,sem de integracion regional
SIT1000,Español para Extranjeros,0,espanol para extranjeros
SIT1010,Seminario Sit,0,seminario sit
SLF1040,Español Intensivo Avanz Est Internac,13,espanol intensivo avanz est internac
SLF1050,Chile Siglo XX,10,chile siglo xx
SMW1010,Curso Semestral de Español,10,curso semestral de espanol
SMW1013,Español Semestral (SMW1013),10,espanol semestral (smw1013)
SMW1020,Seminario Cultura,5,seminario cultura
SMW1030,Seminario de Cultura,8,seminario de cultura
SMW1040,Mujer y Sociedad en Chile (SMW1040),8,mujer y sociedad en chile (smw1040)
SMW1070,Seminario Cultura Chilena,6,seminario cultura chilena
SMW1090,Seminario de Cultura Chilena (SMW1090),8,seminario de cultura chilena (smw1090)
SMW2003,"Una Visión de la Historia, Economía y Negocios Internacionales en Chile",3,"una vision de la historia, economia y negocios internacionales en chile"
SNM1012,Curso de Español Semestral,8,curso de espanol semestral
SNW1013,Español Semestral (SNW1013),10,espanol semestral (snw1013)
SOG102P,Sociología,10,sociologia
SOG104,Teoría de la Comunicación (SOG104),10,teoria de la comunicacion (sog104)
SOG113A,Fgs Elección de Pareja y Matrimonio,5,fgs eleccion de pareja y matrimonio
SOG113S,Elección de Pareja y Matrimonio en la Sociedad Funcional,10,eleccion de pareja y matrimonio en la sociedad funcional
SOG114A,Fgs la Familia: para Queñ,5,fgs la familia: para quen
SOG114S,La Familia: Continuidad y Cambio,10,la familia: continuidad y cambio
SOG115,Fgs Estrategias de Desarrollo y Pobreza,5,fgs estrategias de desarrollo y pobreza
SOG115S,Estrategias de Desarrollo y Pobreza,10,estrategias de desarrollo y pobreza
SOG119,Fgm Superación de la Pobreza,5,fgm superacion de la pobreza
SOG131,Fgs Evolución del Pensamiento Democratico,5,fgs evolucion del pensamiento democratico
SOG131S,Evolución del Pensamiento Democratico,10,evolucion del pensamiento democratico
SOG299N,Sociología del Desarrollo Chileno,10,sociologia del desarrollo chileno
SOG299T,Sociología del Desarrollo Chileno (SOG299T),8,sociologia del desarrollo chileno (sog299t)
SOG401,Taller Reposición Egresados,30,taller reposicion egresados
SOL000,Convenio Puc-Ucla (SOL000),1,convenio puc-ucla (sol000)
SOL100,Paradigmas Sociológicos,10,paradigmas sociologicos
SOL101B,Fundamentos Antropológicos de la Vida Social,10,fundamentos antropologicos de la vida social
SOL102S,Formación y Desarrollo de la Sociedad Moderna,10,formacion y desarrollo de la sociedad moderna
SOL105S,Sociología del Bienestar Subjetivo,10,sociologia del bienestar subjetivo
SOL106,Análisis de Datos I,10,analisis de datos 1
SOL109,Formación y Desarrollo de la Cultura Moderna,10,formacion y desarrollo de la cultura moderna
SOL113,Formación y Desarrollo de la Sociedad Latinoamericana,10,formacion y desarrollo de la sociedad latinoamericana
SOL114,Análisis de Datos II,10,analisis de datos 2
SOL115,Sociología de las Organizaciones,10,sociologia de las organizaciones
SOL115S,Sociología de las Organizaciones (SOL115S),10,sociologia de las organizaciones (sol115s)
SOL116,Sociología Económica,10,sociologia economica
SOL116S,Sociología Económica (SOL116S),10,sociologia economica (sol116s)
SOL120S,Sociología de la Posmodernidad,10,sociologia de la posmodernidad
SOL121A,Antropología Histórica,10,antropologia historica
SOL126C,Metodología de la Investigación Social,10,metodologia de la investigacion social
SOL127,Formación y Desarrollo de la Cultura Latinoamericana,10,formacion y desarrollo de la cultura latinoamericana
SOL128,Métodos y Técnicas de Investigación Social,10,metodos y tecnicas de investigacion social
SOL129S,Sociología de la Población,10,sociologia de la poblacion
SOL130,Sociología de la Racionalización,10,sociologia de la racionalizacion
SOL130T,Sociología de la Racionalización (SOL130T),10,sociologia de la racionalizacion (sol130t)
SOL131,Sociología de Sistemas,10,sociologia de sistemas
SOL132,Sociología del Simbolo,10,sociologia del simbolo
SOL132S,Sociología del Mundo de la Vida,10,sociologia del mundo de la vida
SOL133,Técnicas de Investigación Cualitativas,10,tecnicas de investigacion cualitativas
SOL135,Sociología de la Comunicación Social,10,sociologia de la comunicacion social
SOL135S,Sociología de las Comunicaciones,10,sociologia de las comunicaciones
SOL137,Individuo y Sociedad,10,individuo y sociedad
SOL139,Teoría del Bienestar,10,teoria del bienestar
SOL139S,Teoría de la Elección Racional,10,teoria de la eleccion racional
SOL140,Sociología de la Familia,10,sociologia de la familia
SOL140S,Economía del Bienestar (SOL140S),10,economia del bienestar (sol140s)
SOL141,Sociología de la Educación,10,sociologia de la educacion
SOL141S,Sociología de la Educación (SOL141S),10,sociologia de la educacion (sol141s)
SOL142,Sociología de la Salud,10,sociologia de la salud
SOL142S,Problemas Urbanos,10,problemas urbanos
SOL143,Sociología Rural,10,sociologia rural
SOL143S,Políticas Públicas y Elección Racional,10,politicas publicas y eleccion racional
SOL144,Sociología del Mundo Popular,10,sociologia del mundo popular
SOL145,Teoría de la Ideología,10,teoria de la ideologia
SOL147,Sociología del Trabajo,10,sociologia del trabajo
SOL148,"Familia, Población y Desarrollo",10,"familia, poblacion y desarrollo"
SOL150,Actores y Comportamiento Político,10,actores y comportamiento politico
SOL150A,Antropología de la Violencia (SOL150A),10,antropologia de la violencia (sol150a)
SOL151,Indicadores Sociales,10,indicadores sociales
SOL151A,Antropología de la Migración y el Transnacionalismo,10,antropologia de la migracion y el transnacionalismo
SOL152,Análisis Sociologico de la Familia Chilena,10,analisis sociologico de la familia chilena
SOL152A,Antropología de Mesoamérica (SOL152A),10,antropologia de mesoamerica (sol152a)
SOL152S,Comunicación Estrategica,10,comunicacion estrategica
SOL153A,Antropología Lingüística (SOL153A),10,antropologia linguistica (sol153a)
SOL153S,Teoría y Práctica del Voluntariado Social,10,teoria y practica del voluntariado social
SOL154,Teorías del Desarrollo,10,teorias del desarrollo
SOL154A,Antropología de Polinesia,10,antropologia de polinesia
SOL154S,Gestión Estrategica en el Sector Público,10,gestion estrategica en el sector publico
SOL155,Políticas Públicas e Integración,10,politicas publicas e integracion
SOL155A,Antropología de Parentesco,10,antropologia de parentesco
SOL156,Taller de Investigación Socio-Demografica,10,taller de investigacion socio-demografica
SOL157,Cambio Organizacional,10,cambio organizacional
SOL157S,Sociología en la Gestión de las Organizaciones,10,sociologia en la gestion de las organizaciones
SOL158,Sociología del Consumo,10,sociologia del consumo
SOL159,Políticas Educacionales,10,politicas educacionales
SOL160,Redes Sociales,10,redes sociales
SOL161,Internet y Sociedad,10,internet y sociedad
SOL162,Intervención y Coordinación Social:Del Control a la Autorregulación,10,intervencion y coordinacion social:del control a la autorregulacion
SOL162S,Teorías de la Coordinación Social,10,teorias de la coordinacion social
SOL163,Pobreza y Desigualdad Social,10,pobreza y desigualdad social
SOL163A,Antropología del Arte y las Imagenes (SOL163A),10,antropologia del arte y las imagenes (sol163a)
SOL164,Modernidad y Literatura en América Latina,10,modernidad y literatura en america latina
SOL165,Sociología de la Salud Pública,10,sociologia de la salud publica
SOL166,Sociología del Arte,10,sociologia del arte
SOL167,Sociología de la Ciencia,10,sociologia de la ciencia
SOL168,Teoría de las Organizaciones,10,teoria de las organizaciones
SOL169,Teoría de la Cultura,10,teoria de la cultura
SOL169N,Alimentación y Sociedad,10,alimentacion y sociedad
SOL169S,Sociología de la Alimentación,10,sociologia de la alimentacion
SOL170S,Sociología del Envejecimiento,10,sociologia del envejecimiento
SOL171S,Sociología de la Estratificación Social,10,sociologia de la estratificacion social
SOL172S,Sociología de la Música,10,sociologia de la musica
SOL173S,Sociología de la Información y el Conocimiento,10,sociologia de la informacion y el conocimiento
SOL174S,Sociología del Derecho,10,sociologia del derecho
SOL175,Sociología de la Tecnología,10,sociologia de la tecnologia
SOL175S,Pobreza y Segregación Urbana,10,pobreza y segregacion urbana
SOL176,Desarrollo Organizacional y Responsabilidad Social,10,desarrollo organizacional y responsabilidad social
SOL177,Sociología del Teatro,10,sociologia del teatro
SOL178,Comprensión de los Medios,10,comprension de los medios
SOL179,Capital Social: Su Conceptualización y Medición,10,capital social: su conceptualizacion y medicion
SOL179S,Técnicas de Análisis Cualitativos,10,tecnicas de analisis cualitativos
SOL180,Teoría Antropológica,10,teoria antropologica
SOL180S,La Política de las Políticas Públicas,10,la politica de las politicas publicas
SOL181,Sociología Urbana,10,sociologia urbana
SOL181S,Estudios Visuales: Conceptos y Metodologías,10,estudios visuales: conceptos y metodologias
SOL182,Sociología del Consumo (SOL182),10,sociologia del consumo (sol182)
SOL182S,Antropología del Consumo (SOL182S),10,antropologia del consumo (sol182s)
SOL183,Sociología del Medio Ambiente,10,sociologia del medio ambiente
SOL183S,Metodologías de Participación Ciudadana,10,metodologias de participacion ciudadana
SOL184,Análisis de Impacto,10,analisis de impacto
SOL184S,Análisis de Impacto en Políticas Públicas e Inferencia,10,analisis de impacto en politicas publicas e inferencia
SOL185,Introduction to Anthropology,10,introduction to anthropology
SOL185S,Investigación Biografica,10,investigacion biografica
SOL186S,Sociología de la Desigualdad,10,sociologia de la desigualdad
SOL187,Aproximaciones Teórico Practicas a la Pobreza,10,aproximaciones teorico practicas a la pobreza
SOL187S,Genero y Trabajo,10,genero y trabajo
SOL188S,Análisis Sociologico de las Organizaciones,10,analisis sociologico de las organizaciones
SOL189A,Cultura y Biología (SOL189A),10,cultura y biologia (sol189a)
SOL189S,Evaluación Cualitativa de Programas Sociales,10,evaluacion cualitativa de programas sociales
SOL190,Evaluación de Proyectos Sociales,10,evaluacion de proyectos sociales
SOL190S,Fundamentos Sociológicos del Delito y el Castigo,10,fundamentos sociologicos del delito y el castigo
SOL191,Sociología del Genero,10,sociologia del genero
SOL191S,Sociología de las Poblaciones,10,sociologia de las poblaciones
SOL192,Teoría Antropológica (SOL192),10,teoria antropologica (sol192)
SOL193,Cosmologias Nativas del Mundo,10,cosmologias nativas del mundo
SOL194,Tópicos de la Cultura en el Cine,10,topicos de la cultura en el cine
SOL194S,La Sociedad Chilena a Través del Cine,10,la sociedad chilena a traves del cine
SOL196,"Antropología del Espacio, la Tierra y el Paisaje (SOL196)",10,"antropologia del espacio, la tierra y el paisaje (sol196)"
SOL196A,Antropología Amerindia Comparada (SOL196A),10,antropologia amerindia comparada (sol196a)
SOL197,Aplicaciones de la Teoría de Juegos a las Ciencias Sociales,10,aplicaciones de la teoria de juegos a las ciencias sociales
SOL197A,Antropología del Paisaje y Medio Ambiente,10,antropologia del paisaje y medio ambiente
SOL198,Sociología de la Opinión Pública,10,sociologia de la opinion publica
SOL199,Sociología de la Literatura,10,sociologia de la literatura
SOL200,Taller de Titulación I,20,taller de titulacion 1
SOL200S,Taller de Titulación I (SOL200S),30,taller de titulacion 1 (sol200s)
SOL201,Métodos y Técnicas de Investigación I,10,metodos y tecnicas de investigacion 1
SOL201S,Métodos y Técnicas de Investigación Social I,10,metodos y tecnicas de investigacion social 1
SOL202,Seminario de Investigación I (SOL202),10,seminario de investigacion 1 (sol202)
SOL204,Taller de Titulación II,20,taller de titulacion 2
SOL204S,Taller de Titulación II (SOL204S),30,taller de titulacion 2 (sol204s)
SOL205,Métodos y Técnicas de Investigación II,10,metodos y tecnicas de investigacion 2
SOL205S,Métodos y Técnicas de Investigación Social II,10,metodos y tecnicas de investigacion social 2
SOL206,Seminario de Investigación II (SOL206),10,seminario de investigacion 2 (sol206)
SOL207,Formulaicon y Evaluación de Proyectos de Intervención Social,10,formulaicon y evaluacion de proyectos de intervencion social
SOL208,Métodos de Investigación a Través de Encuestas,10,metodos de investigacion a traves de encuestas
SOL209,Análisis de Datos III,10,analisis de datos 3
SOL210,"Cmd: Envejecimiento, Individuo y Sociedad: Aproximaciones Interdisciplinarias",10,"cmd: envejecimiento, individuo y sociedad: aproximaciones interdisciplinarias"
SOL211,Metodología y Técnicas de Investigación Participativa,10,metodologia y tecnicas de investigacion participativa
SOL212,Investigación en Pregrado UC Propone Sociología,10,investigacion en pregrado uc propone sociologia
